678	0	how does delaware support its claim to being the first state ?	the state takes its name from thomas west , 3rd baron de la warr , an english nobleman and virginia 's first colonial governor , after whom what is now called cape henlopen was originally named .	0.0434782608696 0.0266493246714 0.0 0.0 
678	0	how does delaware support its claim to being the first state ?	delaware is located in the northeastern portion of the delmarva peninsula and is the second smallest , the sixth least populous , but the sixth most densely populated of the fifty united states .	0.0434782608696 0.0266493246714 0.0 0.0 
678	0	how does delaware support its claim to being the first state ?	delaware is divided into three counties .	0.0434782608696 0.0266493246714 0.0 0.0 
678	0	how does delaware support its claim to being the first state ?	from north to south , these three counties are new castle , kent , and sussex .	0.0434782608696 0.0266493246714 0.0 0.0 
678	0	how does delaware support its claim to being the first state ?	while the southern two counties have historically been predominantly agricultural , new castle county has been more industrialized .	0.0434782608696 0.0266493246714 0.0 0.0 
678	0	how does delaware support its claim to being the first state ?	before its coastline was explored by europeans in the 16th century , delaware was inhabited by several groups of native americans , including the lenape in the north and nanticoke in the south .	0.0434782608696 0.0266493246714 0.0 0.0 
678	0	how does delaware support its claim to being the first state ?	it was initially colonized by dutch traders at zwaanendael , located near the present town of lewes , in 1631 .	0.0434782608696 0.0266493246714 0.0 0.0 
678	1	how does delaware support its claim to being the first state ?	delaware was one of the 13 colonies participating in the american revolution and on december 7 , 1787 , became the first state to ratify the constitution of the united states , thereby becoming known as the first state .	0.0434782608696 0.0266493246714 0.0 0.0 
681	0	how many amendments in the us constitution	this is the complete list of the ratified and unratified amendments to the united states constitution which received the approval of the united states congress .	0.0487804878049 0.0228240991956 0.0 0.0 
681	1	how many amendments in the us constitution	twenty-seven amendments have been ratified since the original signing of the constitution , the first ten of which are known collectively as the bill of rights .	0.0487804878049 0.0228240991956 0.0 0.0 
681	0	how many amendments in the us constitution	the procedure for amending the united states constitution is governed by article v of the original text .	0.0487804878049 0.0228240991956 0.0 0.0 
681	0	how many amendments in the us constitution	there have been many other proposals for amendments to the united states constitution introduced in congress , but not submitted to the states .	0.0487804878049 0.0228240991956 0.0 0.0 
681	0	how many amendments in the us constitution	before an amendment can take effect , it must be proposed to the states by a two-thirds vote of both houses of congress or by a convention ( known as an article v convention ) called by two-thirds of the	0.0487804878049 0.0228240991956 0.0 0.0 
681	0	how many amendments in the us constitution	to date , no convention for proposing amendments has been called by the states , and only once—in 1933 for the ratification of the twenty-first amendment —has the convention method of ratification been employed .	0.0487804878049 0.0228240991956 0.0 0.0 
682	0	what does fidelity do	fmr llc ( fidelity management and research ) or fidelity investments is an american multinational financial services corporation .	0.0 0.0 0.0 0.0 
682	0	what does fidelity do	it is one of the largest mutual fund and financial services groups in the world .	0.0 0.0 0.0 0.0 
682	0	what does fidelity do	it was founded in 1946 and serves north american investors .	0.0 0.0 0.0 0.0 
682	0	what does fidelity do	fidelity ventures is its venture capital arm .	0.0 0.0 0.0 0.0 
682	0	what does fidelity do	fidelity international limited ( fil ) , was an international affiliate founded in 1969 , serving most countries in the rest of the world .	0.0 0.0 0.0 0.0 
682	0	what does fidelity do	in september 2011 , fil was rebranded as 'fidelity worldwide investment ' .	0.0 0.0 0.0 0.0 
682	1	what does fidelity do	fidelity investments manages a large family of mutual funds , provides fund distribution and investment advice services , as well as providing discount brokerage services , retirement services , wealth management , securities execution and clearance , life insurance and	0.0 0.0 0.0 0.0 
685	1	what causes thunder sound	thunder is the sound caused by lightning .	0.0 0.0 0.0 0.0 
685	0	what causes thunder sound	depending on the nature of the lightning and distance of the listener , thunder can range from a sharp , loud crack to a long , low rumble ( brontide ) .	0.0 0.0 0.0 0.0 
685	0	what causes thunder sound	the sudden increase in pressure and temperature from lightning produces rapid expansion of the air surrounding and within a bolt of lightning .	0.0 0.0 0.0 0.0 
685	1	what causes thunder sound	in turn , this expansion of air creates a sonic shock wave , similar to a sonic boom , which produces the sound of thunder , often referred to as a clap , crack , or peal of thunder .	0.0 0.0 0.0 0.0 
685	0	what causes thunder sound	the distance of the lightning can be calculated by the listener based on the time interval from when the lightning is seen to when the sound is heard .	0.0 0.0 0.0 0.0 
688	0	what day is the federal holiday for martin luther king jr .	martin luther king , jr. day is a united states federal holiday marking the birthday of rev. dr. martin luther king , jr .	0.0652173913043 0.0486997517726 0.0 0.0 
688	1	what day is the federal holiday for martin luther king jr .	it is observed on the third monday of january each year , which is around the time of king 's birthday , january 15 .	0.0652173913043 0.0486997517726 0.0 0.0 
688	0	what day is the federal holiday for martin luther king jr .	the floating holiday is similar to holidays set under the uniform monday holiday act , though the act predated the establishment of martin luther king , jr. day by 15 years .	0.0652173913043 0.0486997517726 0.0 0.0 
688	0	what day is the federal holiday for martin luther king jr .	king was the chief spokesman for nonviolent activism in the civil rights movement , which successfully protested racial discrimination in federal and state law .	0.0652173913043 0.0486997517726 0.0 0.0 
688	0	what day is the federal holiday for martin luther king jr .	the campaign for a federal holiday in king 's honor began soon after his assassination in 1968 .	0.0652173913043 0.0486997517726 0.0 0.0 
688	0	what day is the federal holiday for martin luther king jr .	ronald reagan signed the holiday into law in 1983 , and it was first observed on january 20 , 1986 .	0.0652173913043 0.0486997517726 0.0 0.0 
688	0	what day is the federal holiday for martin luther king jr .	at first , some states resisted observing the holiday as such , giving it alternative names or combining it with other holidays .	0.0652173913043 0.0486997517726 0.0 0.0 
688	0	what day is the federal holiday for martin luther king jr .	it was officially observed in all 50 states for the first time in 2000 .	0.0652173913043 0.0486997517726 0.0 0.0 
695	0	what area code is 810	area codes in michigan	0.0 0.0 0.0 0.0 
695	1	what area code is 810	area code 810 is the telephone area code serving eastern michigan .	0.0 0.0 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	the raccoon ( , procyon lotor ) , sometimes spelled racoon , also known as the common raccoon , north american raccoon , northern raccoon and colloquially as coon , is a medium-sized mammal native to north america .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	the raccoon is the largest of the procyonid family , having a body length of and a body weight of .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	its grayish coat mostly consists of dense underfur which insulates against cold weather .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	two of the raccoon 's most distinctive features are its extremely dexterous front paws and its facial mask , which are themes in the mythology of several native american tribes .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	raccoons are noted for their intelligence , with studies showing that they are able to remember the solution to tasks for up to three years .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	the diet of the omnivorous raccoon , which is usually nocturnal , consists of about 40 % invertebrates , 33 % plant foods , and 27 % vertebrates .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	the original habitats of the raccoon are deciduous and mixed forests , but due to their adaptability they have extended their range to mountainous areas , coastal marshes , and urban areas , where some homeowners consider them to be	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	as a result of escapes and deliberate introductions in the mid-20th century , raccoons are now also distributed across the european mainland , the caucasus region and japan .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	though previously thought to be solitary , there is now evidence that raccoons engage in gender-specific social behavior .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	related females often share a common area , while unrelated males live together in groups of up to four animals to maintain their positions against foreign males during the mating season , and other potential invaders .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	home range sizes vary anywhere from 3 hectares ( 7 acres ) for females in cities to 50 km2 ( 20 sq mi ) for males in prairies .	0.0243902439024 0.0177370164909 0.0 0.0 
696	1	how many babies are in a typical raccoon litter	after a gestation period of about 65 days , two to five young , known as `` kits '' , are born in spring .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	the kits are subsequently raised by their mother until dispersion in late fall .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	although captive raccoons have been known to live over 20 years , their average life expectancy in the wild is only 1.8 to 3.1 years .	0.0243902439024 0.0177370164909 0.0 0.0 
696	0	how many babies are in a typical raccoon litter	in many areas , hunting and vehicular injury are the two most common causes of death .	0.0243902439024 0.0177370164909 0.0 0.0 
697	1	what kind of earthquake was haiti	the 2010 haiti earthquake was a catastrophic magnitude 7.0 mw earthquake , with an epicenter near the town of léogâne ( ouest department ) , approximately west of port-au-prince , haiti 's capital .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	the earthquake occurred at 16:53 local time ( 21:53 utc ) on tuesday , 12 january 2010 .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	by 24 january , at least 52 aftershocks measuring 4.5 or greater had been recorded .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	an estimated three million people were affected by the quake .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	the highest reliable death count was estimated at 220,000 .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	haitian government estimates were higher .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	the government of haiti estimated that 250,000 residences and 30,000 commercial buildings had collapsed or were severely damaged .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	the earthquake caused major damage in port-au-prince , jacmel and other settlements in the region .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	many notable landmark buildings were significantly damaged or destroyed , including the presidential palace , the national assembly building , the port-au-prince cathedral , and the main jail .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	among those killed were archbishop of port-au-prince joseph serge miot , and opposition leader micha gaillard .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	the headquarters of the united nations stabilization mission in haiti ( minustah ) , located in the capital , collapsed , killing many , including the mission 's chief , hédi annabi .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	many countries responded to appeals for humanitarian aid , pledging funds and dispatching rescue and medical teams , engineers and support personnel .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	communication systems , air , land , and sea transport facilities , hospitals , and electrical networks had been damaged by the earthquake , which hampered rescue and aid efforts ; confusion over who was in charge , air traffic	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	port-au-prince 's morgues were overwhelmed with tens of thousands of bodies .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	these had to be buried in mass graves .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	as rescues tailed off , supplies , medical care and sanitation became priorities .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	delays in aid distribution led to angry appeals from aid workers and survivors , and looting and sporadic violence were observed .	0.0263157894737 0.0138471033763 0.0 0.0 
697	0	what kind of earthquake was haiti	on 22 january the united nations noted that the emergency phase of the relief operation was drawing to a close , and on the following day the haitian government officially called off the search for survivors .	0.0263157894737 0.0138471033763 0.0 0.0 
698	0	what kind of horse was mr ed	mister ed is a fictional talking horse , originally appearing in short stories by walter r. brooks , and later in an american television situation comedy produced by filmways that first aired in syndication from january 5 to july 2	0.025641025641 0.0134920494436 0.0 0.0 
698	1	what kind of horse was mr ed	the stars of the show were mister ed , a palomino horse who could `` talk '' , played by gelding bamboo harvester and voiced by former western star allan lane ( who went uncredited for the entire length of	0.025641025641 0.0134920494436 0.0 0.0 
698	0	what kind of horse was mr ed	much of the program 's humor stemmed from the fact mister ed would speak only to wilbur , as well as ed 's notoriety as a troublemaker .	0.025641025641 0.0134920494436 0.0 0.0 
698	0	what kind of horse was mr ed	other running jokes centered on wilbur 's character being a huge klutz and inadvertently causing harm to himself or others .	0.025641025641 0.0134920494436 0.0 0.0 
698	0	what kind of horse was mr ed	according to the show 's producer , arthur lubin , young was chosen as the lead character because he `` just seemed like the sort of guy a horse would talk to '' .	0.025641025641 0.0134920494436 0.0 0.0 
698	0	what kind of horse was mr ed	lubin , a friend of mae west , scored a coup by persuading the screen icon to guest star in one episode .	0.025641025641 0.0134920494436 0.0 0.0 
698	0	what kind of horse was mr ed	in the united states , reruns aired on nick at nite from march 3 , 1986 , to february 1 , 1993 .	0.025641025641 0.0134920494436 0.0 0.0 
698	0	what kind of horse was mr ed	sister station tv land also reran the show from 1996–98 and again from 2003-06 .	0.0 0.0 0.0 0.0 
698	0	what kind of horse was mr ed	the series is currently broadcast every morning on this tv , along with highway patrol , and the patty duke show .	0.0 0.0 0.0 0.0 
698	0	what kind of horse was mr ed	it is also currently broadcast on hallmark movie channel .	0.0 0.0 0.0 0.0 
698	0	what kind of horse was mr ed	as of january 1 , 2011 , the first two seasons of the show are available on hulu .	0.0 0.0 0.0 0.0 
699	1	what does rapture meaning in a theological sense ?	the rapture is a term in christian eschatology which refers to the `` being caught up '' discussed in 1 thessalonians 4:17 , when the `` dead in christ '' and `` we who are alive and remain '' will	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	the term `` rapture '' is used in at least two senses .	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	in the pre-tribulation view , a group of people will be left behind on earth after another group literally leaves `` to meet the lord in the air . ''	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	this is now the most common use of the term , especially among fundamentalist christians and in the united states .	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	the other , older use of the term `` rapture '' is simply as a synonym for the final resurrection generally , without a belief that a group of people is left behind on earth for an extended tribulation period	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	this distinction is important as some types of christianity never refer to `` the rapture '' in religious education , but might use the older and more general sense of the word `` rapture '' in referring to what happens	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	there are many views among christians regarding the timing of christ 's return ( including whether it will occur in one event or two ) , and various views regarding the destination of the aerial gathering described in 1 thessalonians	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	denominations such as roman catholics , orthodox christians , lutheran christians , and reformed christians believe in a rapture only in the sense of a general final resurrection , when christ returns a single time .	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	they do not believe that a group of people is left behind on earth for an extended tribulation period after the events of 1 thessalonians 4:17 .	0.0 0.0 0.0 0.0 
699	0	what does rapture meaning in a theological sense ?	pre-tribulation rapture theology was developed in the 1830s by john nelson darby and the plymouth brethren , and popularized in the united states in the early 20th century by the wide circulation of the scofield reference bible .	0.0 0.0 0.0 0.0 
700	1	who does chris humphries play for	kris nathan humphries ( born february 6 , 1985 ) is an american professional basketball player with the brooklyn nets .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	in financial accounting , a balance sheet or statement of financial position is a summary of the financial balances of a sole proprietorship , a business partnership , a corporation or other business organization , such as an llc or	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	assets , liabilities and ownership equity are listed as of a specific date , such as the end of its financial year .	0.0 0.0 0.0 0.0 
703	1	what are corporation balance	a balance sheet is often described as a `` snapshot of a company 's financial condition '' .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	of the four basic financial statements , the balance sheet is the only statement which applies to a single point in time of a business ' calendar year .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	a standard company balance sheet has three parts : assets , liabilities and ownership equity .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	the main categories of assets are usually listed first , and typically in order of liquidity .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	assets are followed by the liabilities .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	the difference between the assets and the liabilities is known as equity or the net assets or the net worth or capital of the company and according to the accounting equation , net worth must equal assets minus liabilities .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	another way to look at the same equation is that assets equals liabilities plus owner 's equity .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	looking at the equation in this way shows how assets were financed : either by borrowing money ( liability ) or by using the owner 's money ( owner 's equity ) .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	balance sheets are usually presented with assets in one section and liabilities and net worth in the other section with the two sections `` balancing . ''	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	a business operating entirely in cash can measure its profits by withdrawing the entire bank balance at the end of the period , plus any cash in hand .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	however , many businesses are not paid immediately ; they build up inventories of goods and they acquire buildings and equipment .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	in other words : businesses have assets and so they can not , even if they want to , immediately turn these into cash at the end of each period .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	often , these businesses owe money to suppliers and to tax authorities , and the proprietors do not withdraw all their original capital and profits at the end of each period .	0.0 0.0 0.0 0.0 
703	0	what are corporation balance	in other words businesses also have liabilities .	0.0 0.0 0.0 0.0 
704	1	what is .17 hmr caliber	.17 hornady magnum rimfire , commonly known as the .17 hmr , is a rimfire rifle cartridge developed by the ammunition company hornady in 2002 .	0.0 0.0 0.0 0.0 
704	0	what is .17 hmr caliber	it descended from the .22 magnum by necking down the .22 magnum case to take a .17 caliber ( 4.5 mm ) bullet , and it is more costly to shoot than traditional .22 caliber rimfire cartridges .	0.0 0.0 0.0 0.0 
704	0	what is .17 hmr caliber	commonly loaded with a 17 grain ( 1.1 g ) bullet , it can deliver muzzle velocities in excess of 2550 ft/s ( 775 m/s ) .	0.0 0.0 0.0 0.0 
707	0	what made the civil war different from others	the american civil war ( acw ) , also known as the war between the states or simply the civil war ( see naming ) , was a civil war fought from 1861 to 1865 between the united states (	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	the war had its origin in the issue of slavery , especially the extension of slavery into the western territories .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	foreign powers did not intervene .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	after four years of bloody combat that left over 600,000 soldiers dead and destroyed much of the south 's infrastructure , the confederacy collapsed , slavery was abolished , and the difficult reconstruction process of restoring national unity and guaranteeing	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	in the 1860 presidential election , republicans , led by abraham lincoln , opposed expanding slavery into united states ' territories .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	lincoln won , but before his inauguration on march 4 , 1861 , seven cotton-based slave states formed the confederacy .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	outgoing democratic president james buchanan and the incoming republicans rejected secession as illegal .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	lincoln 's inaugural address declared his administration would not initiate civil war .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	eight remaining slave states continued to reject calls for secession .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	confederate forces seized numerous federal forts within territory claimed by the confederacy .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	a peace conference failed to find a compromise , and both sides prepared for war .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	the confederates assumed that european countries were so dependent on `` king cotton `` that they would intervene ; none did and none recognized the new confederate states of america .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	hostilities began on april 12 , 1861 , when confederate forces fired upon fort sumter , a key fort held by union troops in south carolina .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	lincoln called for each state to provide troops to retake the fort ; consequently , four more slave states joined the confederacy , bringing their total to eleven .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	the union soon controlled the border states and established a naval blockade that crippled the southern economy .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	the eastern theater was inconclusive in 1861–62 .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	the autumn 1862 confederate campaign into maryland ( a union state ) ended with confederate retreat at the battle of antietam , dissuading british intervention .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	lincoln issued the emancipation proclamation , which made ending slavery a war goal .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	to the west , by summer 1862 the union destroyed the confederate river navy , then much of their western armies , and the union at vicksburg split the confederacy in two at the mississippi river .	0.030303030303 0.00632031487563 0.0 0.0 
707	0	what made the civil war different from others	in 1863 , robert e. lee 's confederate incursion north ended at the battle of gettysburg .	0.0526315789474 0.0820062422684 0.0 0.0 
707	0	what made the civil war different from others	western successes led to ulysses s. grant command of all union armies in 1864 .	0.0526315789474 0.0820062422684 0.0 0.0 
707	0	what made the civil war different from others	in the western theater , william t. sherman drove east to capture atlanta and marched to the sea , destroying confederate infrastructure along the way .	0.0526315789474 0.0820062422684 0.0 0.0 
707	0	what made the civil war different from others	the union marshaled the resources and manpower to attack the confederacy from all directions , and could afford to fight battles of attrition through the overland campaign towards richmond , the confederate capital .	0.0526315789474 0.0820062422684 0.0 0.0 
707	0	what made the civil war different from others	the defending confederate army failed , leading to lee 's surrender to grant at appomattox court house on april 9 , 1865 .	0.0526315789474 0.0820062422684 0.0 0.0 
707	0	what made the civil war different from others	the american civil war was one of the earliest true industrial wars .	0.0526315789474 0.0820062422684 0.0 0.0 
707	0	what made the civil war different from others	railroads , the telegraph , steamships , and mass-produced weapons were employed extensively .	0.0526315789474 0.0820062422684 0.0 0.0 
707	0	what made the civil war different from others	the mobilization of civilian factories , mines , shipyards , banks , transportation and food supplies all foreshadowed world war i .	0.0526315789474 0.0820062422684 0.0 0.0 
707	1	what made the civil war different from others	it remains the deadliest war in american history , resulting in the deaths of an estimated 750,000 soldiers and an undetermined number of civilian casualties .	0.0526315789474 0.0820062422684 0.0 0.0 
707	0	what made the civil war different from others	historian john huddleston estimates the death toll at ten percent of all northern males 20–45 years old , and 30 percent of all southern white males aged 18–40 .	0.0526315789474 0.0820062422684 0.0 0.0 
708	0	where to buy potato bread made without wheat	potato bread is a form of bread in which potato replaces a portion of the regular wheat flour .	0.0263157894737 0.0267710143154 0.0 0.0 
708	0	where to buy potato bread made without wheat	it is cooked in a variety of methods , including by baking it on a hot griddle or pan , or in an oven .	0.0263157894737 0.0267710143154 0.0 0.0 
708	0	where to buy potato bread made without wheat	it may be leavened or unleavened , and may have a variety of other ingredients baked into it .	0.0263157894737 0.0267710143154 0.0 0.0 
708	0	where to buy potato bread made without wheat	the ratio of potato to wheat flour varies significantly from recipe to recipe , with some recipes having a majority of potato , and others having a majority of wheat flour .	0.0263157894737 0.0267710143154 0.0 0.0 
708	0	where to buy potato bread made without wheat	some recipes call for mashed potatoes , with others calling for dehydrated potato flakes .	0.0263157894737 0.0267710143154 0.0 0.0 
708	1	where to buy potato bread made without wheat	it is available as a commercial product in many countries , with similar variations in ingredients , cooking method , and other variables .	0.0263157894737 0.0267710143154 0.0 0.0 
710	0	what year was the 8 track invented	stereo 8 , commonly known as the eight-track cartridge , eight-track tape , or simply eight-track , is a magnetic tape sound recording technology .	0.027027027027 0.00563703759178 0.0 0.0 
710	0	what year was the 8 track invented	it was popular in the united states from the mid-1960s through to the early 1980s , but was relatively unknown in many european countries .	0.027027027027 0.00563703759178 0.0 0.0 
710	0	what year was the 8 track invented	it was , however , very popular in the united kingdom during this period .	0.027027027027 0.00563703759178 0.0 0.0 
710	1	what year was the 8 track invented	stereo 8 was created in 1964 by a consortium led by bill lear of lear jet corporation , along with ampex , ford motor company , general motors , motorola , and rca victor records ( rca ) .	0.027027027027 0.00563703759178 0.0 0.0 
710	0	what year was the 8 track invented	it was a further development of the similar stereo-pak four-track cartridge created by earl `` madman '' muntz .	0.027027027027 0.00563703759178 0.0 0.0 
710	0	what year was the 8 track invented	a later quadraphonic version of the format was announced by rca in april 1970 and first known as quad-8 , then later changed to just q8 .	0.027027027027 0.00563703759178 0.0 0.0 
713	0	who killed julius caesar	gaius julius caesar ( , july 100 bc – 15 march 44 bc ) was a roman general , statesman , consul and notable author of latin prose .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	he played a critical role in the events that led to the demise of the roman republic and the rise of the roman empire .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	in 60 bc , caesar , crassus and pompey formed a political alliance that was to dominate roman politics for several years .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	their attempts to amass power through populist tactics were opposed by the conservative elite within the roman senate , among them cato the younger with the frequent support of cicero .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	caesar 's conquest of gaul , completed by 51 bc , extended rome 's territory to the english channel and the rhine .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	caesar became the first roman general to cross both when he built a bridge across the rhine and conducted the first invasion of britain .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	these achievements granted him unmatched military power and threatened to eclipse the standing of pompey , who had realigned himself with the senate after the death of crassus in 53 bc .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	with the gallic wars concluded , the senate ordered caesar to lay down his military command and return to rome .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	caesar refused , and marked his defiance in 49 bc by crossing the rubicon with a legion , leaving his province and illegally entering roman territory under arms .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	civil war resulted , from which he emerged as the unrivaled leader of rome .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	after assuming control of government , caesar began a program of social and governmental reforms , including the creation of the julian calendar .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	he centralised the bureaucracy of the republic and was eventually proclaimed `` dictator in perpetuity '' .	0.0 0.0 0.0 0.0 
713	1	who killed julius caesar	but the underlying political conflicts had not been resolved , and on the ides of march ( 15 march ) 44 bc , caesar was assassinated by a group of senators led by marcus junius brutus .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	a new series of civil wars broke out , and the constitutional government of the republic was never restored .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	caesar 's adopted heir octavian , later known as augustus , rose to sole power , and the era of the roman empire began .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	much of caesar 's life is known from his own accounts of his military campaigns , and from other contemporary sources , mainly the letters and speeches of cicero and the historical writings of sallust .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	the later biographies of caesar by suetonius and plutarch are also major sources .	0.0 0.0 0.0 0.0 
713	0	who killed julius caesar	caesar is deemed to be one of the greatest military commanders of history .	0.0 0.0 0.0 0.0 
714	0	what are the official languages of nigeria	linguistic map of nigeria , cameroon , and benin .	0.0 0.0 0.0 0.0 
714	0	what are the official languages of nigeria	sign in english , outside the university of lagos	0.0 0.0 0.0 0.0 
714	0	what are the official languages of nigeria	there are hundreds of languages spoken in nigeria .	0.0 0.0 0.0 0.0 
714	0	what are the official languages of nigeria	the major languages are yoruba , hausa , igbo , edo , fulfulde , kanuri , and ibibio .	0.0 0.0 0.0 0.0 
714	1	what are the official languages of nigeria	the official language of nigeria , english , the former colonial language , was chosen to facilitate the cultural and linguistic unity of the country .	0.0 0.0 0.0 0.0 
714	0	what are the official languages of nigeria	english , however , remains an exclusive preserve of the country 's urban elite , and is not widely spoken in rural areas , which comprise three quarters of the countries population .	0.0 0.0 0.0 0.0 
714	0	what are the official languages of nigeria	nigeria 's linguistic diversity is a microcosm of africa as a whole , encompassing three major african languages families : afroasiatic , nilo-saharan , and niger–congo .	0.0 0.0 0.0 0.0 
714	0	what are the official languages of nigeria	nigeria also has several as-yet unclassified languages , such as cen tuum , which may represent a relic of an even greater diversity prior to the spread of the current language families .	0.0 0.0 0.0 0.0 
